6.84793e+01	4.60000e+00 
6.61991e+01	4.65000e+00 
6.41466e+01	4.70000e+00 
6.22968e+01	4.75000e+00 
6.06274e+01	4.80000e+00 
5.91190e+01	4.85000e+00 
5.77543e+01	4.90000e+00 
5.65181e+01	4.95000e+00 
5.53971e+01	5.00000e+00 
5.43791e+01	5.05000e+00 
5.34537e+01	5.10000e+00 
5.26114e+01	5.15000e+00 
5.18438e+01	5.20000e+00 
5.11436e+01	5.25000e+00 
5.05041e+01	5.30000e+00 
4.99193e+01	5.35000e+00 
4.93839e+01	5.40000e+00 
4.88933e+01	5.45000e+00 
4.84431e+01	5.50000e+00 
4.80296e+01	5.55000e+00 
4.76494e+01	5.60000e+00 
4.72993e+01	5.65000e+00 
4.69767e+01	5.70000e+00 
4.66791e+01	5.75000e+00 
4.64042e+01	5.80000e+00 
4.61501e+01	5.85000e+00 
4.59148e+01	5.90000e+00 
4.56968e+01	5.95000e+00 
4.54946e+01	6.00000e+00 
4.53068e+01	6.05000e+00 
4.51322e+01	6.10000e+00 
4.49697e+01	6.15000e+00 
4.48184e+01	6.20000e+00 
4.46773e+01	6.25000e+00 
4.45455e+01	6.30000e+00 
4.44223e+01	6.35000e+00 
4.43071e+01	6.40000e+00 
4.41992e+01	6.45000e+00 
4.40981e+01	6.50000e+00 
4.40031e+01	6.55000e+00 
4.39140e+01	6.60000e+00 
4.38301e+01	6.65000e+00 
4.37512e+01	6.70000e+00 
4.36768e+01	6.75000e+00 
4.36066e+01	6.80000e+00 
4.35404e+01	6.85000e+00 
4.34778e+01	6.90000e+00 
4.34185e+01	6.95000e+00 
4.33624e+01	7.00000e+00 
4.33093e+01	7.05000e+00 
4.32588e+01	7.10000e+00 
4.32109e+01	7.15000e+00 
4.31654e+01	7.20000e+00 
4.31221e+01	7.25000e+00 
4.30808e+01	7.30000e+00 
4.30415e+01	7.35000e+00 
4.30040e+01	7.40000e+00 
4.29682e+01	7.45000e+00 
4.29340e+01	7.50000e+00 
4.29012e+01	7.55000e+00 
4.28699e+01	7.60000e+00 
4.28399e+01	7.65000e+00 
4.28111e+01	7.70000e+00 
4.27834e+01	7.75000e+00 
4.27569e+01	7.80000e+00 
4.27314e+01	7.85000e+00 
4.27069e+01	7.90000e+00 
4.26833e+01	7.95000e+00 
4.26606e+01	8.00000e+00 
4.26387e+01	8.05000e+00 
4.26175e+01	8.10000e+00 
4.25972e+01	8.15000e+00 
4.25775e+01	8.20000e+00 
4.25584e+01	8.25000e+00 
4.25400e+01	8.30000e+00 
4.25222e+01	8.35000e+00 
4.25050e+01	8.40000e+00 
4.24883e+01	8.45000e+00 
4.24721e+01	8.50000e+00 
4.24564e+01	8.55000e+00 
4.24411e+01	8.60000e+00 
4.24264e+01	8.65000e+00 
4.24120e+01	8.70000e+00 
4.23980e+01	8.75000e+00 
4.23845e+01	8.80000e+00 
4.23712e+01	8.85000e+00 
4.23584e+01	8.90000e+00 
4.23459e+01	8.95000e+00 
4.23337e+01	9.00000e+00 
4.23218e+01	9.05000e+00 
4.23102e+01	9.10000e+00 
4.22989e+01	9.15000e+00 
4.22879e+01	9.20000e+00 
4.22772e+01	9.25000e+00 
4.22667e+01	9.30000e+00 
4.22564e+01	9.35000e+00 
4.22464e+01	9.40000e+00 
4.22366e+01	9.45000e+00 
4.22270e+01	9.50000e+00 
4.22177e+01	9.55000e+00 
4.22085e+01	9.60000e+00 
4.21995e+01	9.65000e+00 
4.21907e+01	9.70000e+00 
4.21822e+01	9.75000e+00 
4.21737e+01	9.80000e+00 
4.21655e+01	9.85000e+00 
4.21574e+01	9.90000e+00 
4.21495e+01	9.95000e+00 
4.21417e+01	1.00000e+01 
4.21341e+01	1.00500e+01 
4.21266e+01	1.01000e+01 
4.21193e+01	1.01500e+01 
4.21121e+01	1.02000e+01 
4.21050e+01	1.02500e+01 
4.20981e+01	1.03000e+01 
4.20913e+01	1.03500e+01 
4.20846e+01	1.04000e+01 
4.20781e+01	1.04500e+01 
4.20716e+01	1.05000e+01 
4.20653e+01	1.05500e+01 
4.20590e+01	1.06000e+01 
4.20529e+01	1.06500e+01 
4.20469e+01	1.07000e+01 
4.20410e+01	1.07500e+01 
4.20351e+01	1.08000e+01 
4.20294e+01	1.08500e+01 
4.20238e+01	1.09000e+01 
4.20182e+01	1.09500e+01 
4.20128e+01	1.10000e+01 
4.20074e+01	1.10500e+01 
4.20021e+01	1.11000e+01 
4.19969e+01	1.11500e+01 
4.19918e+01	1.12000e+01 
4.19867e+01	1.12500e+01 
4.19817e+01	1.13000e+01 
4.19768e+01	1.13500e+01 
4.19720e+01	1.14000e+01 
4.19673e+01	1.14500e+01 
4.19626e+01	1.15000e+01 
4.19580e+01	1.15500e+01 
4.19534e+01	1.16000e+01 
4.19489e+01	1.16500e+01 
4.19445e+01	1.17000e+01 
4.19401e+01	1.17500e+01 
4.19358e+01	1.18000e+01 
4.19316e+01	1.18500e+01 
4.19274e+01	1.19000e+01 
4.19233e+01	1.19500e+01 
4.19192e+01	1.20000e+01 
4.19152e+01	1.20500e+01 
4.19113e+01	1.21000e+01 
4.19074e+01	1.21500e+01 
4.19035e+01	1.22000e+01 
4.18997e+01	1.22500e+01 
4.18960e+01	1.23000e+01 
4.18923e+01	1.23500e+01 
4.18886e+01	1.24000e+01 
4.18850e+01	1.24500e+01 
4.18815e+01	1.25000e+01 
4.18779e+01	1.25500e+01 
4.18745e+01	1.26000e+01 
4.18710e+01	1.26500e+01 
4.18677e+01	1.27000e+01 
4.18643e+01	1.27500e+01 
4.18610e+01	1.28000e+01 
4.18578e+01	1.28500e+01 
4.18545e+01	1.29000e+01 
4.18514e+01	1.29500e+01 
4.18482e+01	1.30000e+01 
4.18451e+01	1.30500e+01 
4.18421e+01	1.31000e+01 
4.18390e+01	1.31500e+01 
4.18360e+01	1.32000e+01 
4.18331e+01	1.32500e+01 
4.18302e+01	1.33000e+01 
4.18273e+01	1.33500e+01 
4.18244e+01	1.34000e+01 
4.18216e+01	1.34500e+01 
4.18188e+01	1.35000e+01 
4.18160e+01	1.35500e+01 
4.18133e+01	1.36000e+01 
4.18106e+01	1.36500e+01 
4.18080e+01	1.37000e+01 
4.18053e+01	1.37500e+01 
4.18027e+01	1.38000e+01 
4.18001e+01	1.38500e+01 
4.17976e+01	1.39000e+01 
4.17951e+01	1.39500e+01 
4.17926e+01	1.40000e+01 
4.17901e+01	1.40500e+01 
4.17877e+01	1.41000e+01 
4.17853e+01	1.41500e+01 
4.17829e+01	1.42000e+01 
4.17805e+01	1.42500e+01 
4.17782e+01	1.43000e+01 
4.17759e+01	1.43500e+01 
4.17736e+01	1.44000e+01 
4.17714e+01	1.44500e+01 
4.17691e+01	1.45000e+01 
4.17669e+01	1.45500e+01 
4.17647e+01	1.46000e+01 
4.17626e+01	1.46500e+01 
4.17604e+01	1.47000e+01 
4.17583e+01	1.47500e+01 
4.17562e+01	1.48000e+01 
4.17541e+01	1.48500e+01 
4.17521e+01	1.49000e+01 
4.17501e+01	1.49500e+01 
4.17480e+01	1.50000e+01 
4.17460e+01	1.50500e+01 
4.17441e+01	1.51000e+01 
4.17421e+01	1.51500e+01 
4.17402e+01	1.52000e+01 
4.17383e+01	1.52500e+01 
4.17364e+01	1.53000e+01 
4.17345e+01	1.53500e+01 
4.17326e+01	1.54000e+01 
4.17308e+01	1.54500e+01 
4.17290e+01	1.55000e+01 
4.17272e+01	1.55500e+01 
4.17254e+01	1.56000e+01 
4.17236e+01	1.56500e+01 
4.17219e+01	1.57000e+01 
4.17201e+01	1.57500e+01 
4.17184e+01	1.58000e+01 
4.17167e+01	1.58500e+01 
4.17150e+01	1.59000e+01 
4.17134e+01	1.59500e+01 
4.17117e+01	1.60000e+01 
4.17101e+01	1.60500e+01 
4.17085e+01	1.61000e+01 
4.17069e+01	1.61500e+01 
4.17053e+01	1.62000e+01 
4.17037e+01	1.62500e+01 
4.17021e+01	1.63000e+01 
4.17006e+01	1.63500e+01 
4.16990e+01	1.64000e+01 
4.16975e+01	1.64500e+01 
4.16960e+01	1.65000e+01 
4.16945e+01	1.65500e+01 
4.16931e+01	1.66000e+01 
4.16916e+01	1.66500e+01 
4.16901e+01	1.67000e+01 
4.16887e+01	1.67500e+01 
4.16873e+01	1.68000e+01 
4.16859e+01	1.68500e+01 
4.16845e+01	1.69000e+01 
4.16831e+01	1.69500e+01 
4.16817e+01	1.70000e+01 
4.16803e+01	1.70500e+01 
4.16790e+01	1.71000e+01 
4.16777e+01	1.71500e+01 
4.16763e+01	1.72000e+01 
4.16750e+01	1.72500e+01 
4.16737e+01	1.73000e+01 
4.16724e+01	1.73500e+01 
4.16711e+01	1.74000e+01 
4.16699e+01	1.74500e+01 
4.16686e+01	1.75000e+01 
4.16674e+01	1.75500e+01 
4.16661e+01	1.76000e+01 
4.16649e+01	1.76500e+01 
4.16637e+01	1.77000e+01 
4.16625e+01	1.77500e+01 
4.16613e+01	1.78000e+01 
4.16601e+01	1.78500e+01 
4.16589e+01	1.79000e+01 
4.16577e+01	1.79500e+01 
4.16566e+01	1.80000e+01 
4.16554e+01	1.80500e+01 
4.16543e+01	1.81000e+01 
4.16532e+01	1.81500e+01 
4.16521e+01	1.82000e+01 
4.16509e+01	1.82500e+01 
4.16498e+01	1.83000e+01 
4.16488e+01	1.83500e+01 
4.16477e+01	1.84000e+01 
4.16466e+01	1.84500e+01 
4.16455e+01	1.85000e+01 
4.16445e+01	1.85500e+01 
4.16434e+01	1.86000e+01 
4.16424e+01	1.86500e+01 
4.16414e+01	1.87000e+01 
4.16403e+01	1.87500e+01 
4.16393e+01	1.88000e+01 
4.16383e+01	1.88500e+01 
4.16373e+01	1.89000e+01 
4.16363e+01	1.89500e+01 
4.16353e+01	1.90000e+01 
4.16344e+01	1.90500e+01 
4.16334e+01	1.91000e+01 
4.16324e+01	1.91500e+01 
4.16315e+01	1.92000e+01 
4.16305e+01	1.92500e+01 
4.16296e+01	1.93000e+01 
4.16287e+01	1.93500e+01 
4.16278e+01	1.94000e+01 
4.16268e+01	1.94500e+01 
4.16259e+01	1.95000e+01 
4.16250e+01	1.95500e+01 
4.16241e+01	1.96000e+01 
4.16232e+01	1.96500e+01 
4.16224e+01	1.97000e+01 
4.16215e+01	1.97500e+01 
4.16206e+01	1.98000e+01 
4.16198e+01	1.98500e+01 
4.16189e+01	1.99000e+01 
4.16181e+01	1.99500e+01 
4.16172e+01	2.00000e+01 
4.16164e+01	2.00500e+01 
4.16156e+01	2.01000e+01 
4.16147e+01	2.01500e+01 
4.16139e+01	2.02000e+01 
4.16131e+01	2.02500e+01 
4.16123e+01	2.03000e+01 
4.16115e+01	2.03500e+01 
4.16107e+01	2.04000e+01 
4.16099e+01	2.04500e+01 
4.16091e+01	2.05000e+01 
4.16084e+01	2.05500e+01 
4.16076e+01	2.06000e+01 
4.16068e+01	2.06500e+01 
4.16061e+01	2.07000e+01 
4.16053e+01	2.07500e+01 
4.16046e+01	2.08000e+01 
4.16038e+01	2.08500e+01 
4.16031e+01	2.09000e+01 
4.16024e+01	2.09500e+01 
4.16016e+01	2.10000e+01 
4.16009e+01	2.10500e+01 
4.16002e+01	2.11000e+01 
4.15995e+01	2.11500e+01 
4.15988e+01	2.12000e+01 
4.15981e+01	2.12500e+01 
4.15974e+01	2.13000e+01 
4.15967e+01	2.13500e+01 
4.15960e+01	2.14000e+01 
4.15953e+01	2.14500e+01 
4.15946e+01	2.15000e+01 
4.15940e+01	2.15500e+01 
4.15933e+01	2.16000e+01 
4.15926e+01	2.16500e+01 
4.15920e+01	2.17000e+01 
4.15913e+01	2.17500e+01 
4.15907e+01	2.18000e+01 
4.15900e+01	2.18500e+01 
4.15894e+01	2.19000e+01 
4.15888e+01	2.19500e+01 
4.15881e+01	2.20000e+01 
4.15875e+01	2.20500e+01 
4.15869e+01	2.21000e+01 
4.15863e+01	2.21500e+01 
4.15856e+01	2.22000e+01 
4.15850e+01	2.22500e+01 
4.15844e+01	2.23000e+01 
4.15838e+01	2.23500e+01 
4.15832e+01	2.24000e+01 
4.15826e+01	2.24500e+01 
4.15820e+01	2.25000e+01 
4.15814e+01	2.25500e+01 
4.15809e+01	2.26000e+01 
4.15803e+01	2.26500e+01 
4.15797e+01	2.27000e+01 
4.15791e+01	2.27500e+01 
4.15786e+01	2.28000e+01 
4.15780e+01	2.28500e+01 
4.15775e+01	2.29000e+01 
4.15769e+01	2.29500e+01 
4.15763e+01	2.30000e+01 
4.15758e+01	2.30500e+01 
4.15752e+01	2.31000e+01 
4.15747e+01	2.31500e+01 
4.15742e+01	2.32000e+01 
4.15736e+01	2.32500e+01 
4.15731e+01	2.33000e+01 
4.15726e+01	2.33500e+01 
4.15720e+01	2.34000e+01 
4.15715e+01	2.34500e+01 
4.15710e+01	2.35000e+01 
4.15705e+01	2.35500e+01 
4.15700e+01	2.36000e+01 
4.15695e+01	2.36500e+01 
4.15690e+01	2.37000e+01 
4.15685e+01	2.37500e+01 
4.15680e+01	2.38000e+01 
4.15675e+01	2.38500e+01 
4.15670e+01	2.39000e+01 
4.15665e+01	2.39500e+01 
4.15660e+01	2.40000e+01 
4.15655e+01	2.40500e+01 
4.15650e+01	2.41000e+01 
4.15646e+01	2.41500e+01 
4.15641e+01	2.42000e+01 
4.15636e+01	2.42500e+01 
4.15631e+01	2.43000e+01 
4.15627e+01	2.43500e+01 
4.15622e+01	2.44000e+01 
4.15618e+01	2.44500e+01 
4.15613e+01	2.45000e+01 
4.15608e+01	2.45500e+01 
4.15604e+01	2.46000e+01 
4.15599e+01	2.46500e+01 
4.15595e+01	2.47000e+01 
4.15591e+01	2.47500e+01 
4.15586e+01	2.48000e+01 
4.15582e+01	2.48500e+01 
4.15577e+01	2.49000e+01 
4.15573e+01	2.49500e+01 
4.15569e+01	2.50000e+01 
4.15565e+01	2.50500e+01 
4.15560e+01	2.51000e+01 
4.15556e+01	2.51500e+01 
4.15552e+01	2.52000e+01 
4.15548e+01	2.52500e+01 
4.15544e+01	2.53000e+01 
4.15539e+01	2.53500e+01 
4.15535e+01	2.54000e+01 
4.15531e+01	2.54500e+01 
4.15527e+01	2.55000e+01 
4.15523e+01	2.55500e+01 
4.15519e+01	2.56000e+01 
4.15515e+01	2.56500e+01 
4.15511e+01	2.57000e+01 
4.15507e+01	2.57500e+01 
4.15503e+01	2.58000e+01 
4.15499e+01	2.58500e+01 
