40.90399853917753,1.9422770509854923
41.24084415046934,1.824422500158778
43.32097655508652,1.7133734590244383
45.50602802501073,1.593671926726115
48.591822234889705,1.5037663141398068
51.46306637455979,1.425834670428814
53.61725420409628,1.3199081754974302
57.25307608865356,1.245446706304363
61.63889765024066,1.2095622881694343
66.36069121690045,1.186072005942669
72.03253863008148,1.1799020096774946
77.55052792676975,1.1738114757990816
84.17877053766422,1.1733379037218596
91.37352895810116,1.178522053773364
98.37311781586328,1.1837768768491033
